claim0.15-s42 full_result variant=M5 start=GEN seed=42 orders=5000 seconds=359.00 moves_per_sec=473.5 propagations=436567 start_cost_chf=25354259844496 end_cost_chf=2225543101676 soft_reduction_pct=91.22 hard_start=6884096019 hard_end=2467391975 hard_reduction_pct=64.16 verdict=IMPROVED_BOTH dirty_per_propagation=1163.2 order_changes_per_propagation=282.0 cost_relevant_pct=24.24 enqueued=618181227 wasted_recompute_pct=17.9 budget_mode=work cpu_seconds=358.0 cpu_over_wall=1.00 load_start=18.5 load_end=11.2 cores=16
claim0.15-s42 moves_emitted swaps=33838 reassignments=136161 setters=0 toolings=0 reassignment_share=0.80 scarce_share=0.00
claim0.00-s7 full_baseline start=GEN seed=7 generation_order_chf=16768367788537 earliest_due_date_chf=115477481902323 edd_over_generation_x=6.89
claim0.00-s7 cost_breakdown[arrivee] total_chf=2.052e+12 setter_chf=4.493e+07 machine_idle_chf=9.545e+08 tardiness_chf=2.049e+12 earliness_chf=1.141e+09 soft_freeze_chf=1.397e+07 tardiness_over_physical=2051 tooling_borrowing=7766 tooling_bound=3585 tooling_binding_rate=46.2%
claim0.00-s7 full_result variant=M5 start=GEN seed=7 orders=5000 seconds=363.94 moves_per_sec=467.1 propagations=437716 start_cost_chf=16768367788537 end_cost_chf=2051644405135 soft_reduction_pct=87.76 hard_start=4795729499 hard_end=1990253661 hard_reduction_pct=58.50 verdict=IMPROVED_BOTH dirty_per_propagation=1159.0 order_changes_per_propagation=280.7 cost_relevant_pct=24.22 enqueued=614381391 wasted_recompute_pct=17.4 budget_mode=work cpu_seconds=354.5 cpu_over_wall=0.97 load_start=11.2 load_end=8.9 cores=16
claim0.00-s7 moves_emitted swaps=34030 reassignments=135969 setters=0 toolings=0 reassignment_share=0.80 scarce_share=0.00
claim0.05-s7 full_baseline start=GEN seed=7 generation_order_chf=16768338054855 earliest_due_date_chf=115477991507472 edd_over_generation_x=6.89
claim0.05-s7 cost_breakdown[arrivee] total_chf=2.138e+12 setter_chf=4.500e+07 machine_idle_chf=9.707e+08 tardiness_chf=2.136e+12 earliness_chf=1.084e+09 soft_freeze_chf=1.461e+07 tardiness_over_physical=2103 tooling_borrowing=7766 tooling_bound=3581 tooling_binding_rate=46.1%
claim0.05-s7 full_result variant=M5 start=GEN seed=7 orders=5000 seconds=321.14 moves_per_sec=529.4 propagations=438224 start_cost_chf=16768338054855 end_cost_chf=2137805413601 soft_reduction_pct=87.25 hard_start=4796203967 hard_end=2036333846 hard_reduction_pct=57.54 verdict=IMPROVED_BOTH dirty_per_propagation=1147.2 order_changes_per_propagation=278.4 cost_relevant_pct=24.27 enqueued=608088868 wasted_recompute_pct=17.3 budget_mode=work cpu_seconds=322.8 cpu_over_wall=1.01 load_start=8.6 load_end=8.8 cores=16
claim0.05-s7 moves_emitted swaps=34139 reassignments=135860 setters=0 toolings=0 reassignment_share=0.80 scarce_share=0.00
claim0.15-s7 full_baseline start=GEN seed=7 generation_order_chf=16772389966144 earliest_due_date_chf=115476972035957 edd_over_generation_x=6.88
claim0.15-s7 cost_breakdown[arrivee] total_chf=2.088e+12 setter_chf=4.484e+07 machine_idle_chf=9.651e+08 tardiness_chf=2.086e+12 earliness_chf=1.001e+09 soft_freeze_chf=1.424e+07 tardiness_over_physical=2065 tooling_borrowing=7766 tooling_bound=3617 tooling_binding_rate=46.6%
claim0.15-s7 full_result variant=M5 start=GEN seed=7 orders=5000 seconds=351.39 moves_per_sec=483.8 propagations=436329 start_cost_chf=16772389966144 end_cost_chf=2087662103929 soft_reduction_pct=87.55 hard_start=4802232476 hard_end=2015191461 hard_reduction_pct=58.04 verdict=IMPROVED_BOTH dirty_per_propagation=1199.5 order_changes_per_propagation=291.2 cost_relevant_pct=24.27 enqueued=629690096 wasted_recompute_pct=16.9 budget_mode=work cpu_seconds=349.4 cpu_over_wall=0.99 load_start=8.8 load_end=18.7 cores=16
claim0.15-s7 moves_emitted swaps=34233 reassignments=135766 setters=0 toolings=0 reassignment_share=0.80 scarce_share=0.00
